Wavenumber,Intensity
3945.5,57.192073
3945.375,57.068951
3945.25,56.807733
3945.125,56.395432
3945,55.93815
3944.875,55.637669
3944.75,55.639337
3944.625,55.903132
3944.5,56.25751
3944.375,56.555094
3944.25,56.743726
3944.125,56.809867
3944,56.701229
3943.875,56.278939
3943.75,55.298918
3943.625,53.515208
3943.5,50.972539
3943.375,48.269133
3943.25,46.389102
3943.125,46.10858
3943,47.463622
3942.875,49.790285
3942.75,52.233234
3942.625,54.220548
3942.5,55.583787
3942.375,56.407417
3942.25,56.85585
3942.125,57.078921
3942,57.182297
3941.875,57.230229
3941.75,57.25642
3941.625,57.269356
3941.5,57.260372
3941.375,57.225125
3941.25,57.179916
3941.125,57.150851
3941,57.152495
3940.875,57.183544
3940.75,57.234628
3940.625,57.290952
3940.5,57.336227
3940.375,57.363633
3940.25,57.37396
3940.125,57.356828
3940,57.290114
3939.875,57.172566
3939.75,57.046062
3939.625,56.968161
3939.5,56.962925
3939.375,56.999588
3939.25,57.008907
3939.125,56.925665
3939,56.743466
3938.875,56.543427
3938.75,56.44417
3938.625,56.504833
3938.5,56.684678
3938.375,56.901385
3938.25,57.10115
3938.125,57.262562
3938,57.372189
3937.875,57.429949
3937.75,57.458739
3937.625,57.479333
3937.5,57.489246
3937.375,57.485433
3937.25,57.485412
3937.125,57.501545
3937,57.517204
3936.875,57.514556
3936.75,57.504559
3936.625,57.502873
3936.5,57.500306
3936.375,57.48463
3936.25,57.464795
3936.125,57.442652
3936,57.391284
3935.875,57.300147
3935.75,57.212591
3935.625,57.177461
3935.5,57.189411
3935.375,57.211965
3935.25,57.211334
3935.125,57.112634
3935,56.785312
3934.875,56.182945
3934.75,55.495369
3934.625,55.058019
3934.5,55.080968
3934.375,55.500089
3934.25,56.082867
3934.125,56.606634
3934,56.955781
3933.875,57.129745
3933.75,57.143067
3933.625,56.831132
3933.5,55.809107
3933.375,53.81528
3933.25,51.147752
3933.125,48.599874
3933,46.859414
3932.875,46.097139
3932.75,46.186361
3932.625,47.1028
3932.5,48.861726
3932.375,51.165276
3932.25,53.408747
3932.125,55.107415
3932,56.183926
3931.875,56.80577
3931.75,57.094589
3931.625,57.05553
3931.5,56.667111
3931.375,55.96399
3931.25,55.109725
3931.125,54.426563
3931,54.241653
3930.875,54.622743
3930.75,55.311199
3930.625,55.958903
3930.5,56.343754
3930.375,56.336778
